,date,south_gas_avg_price,south_gas_pct_variation,south_diesel_avg_price,south_diesel_pct_variation,south_ethanol_avg_price,south_ethanol_pct_variation,southeast_gas_avg_price,southeast_gas_pct_variation,southeast_diesel_avg_price,southeast_diesel_pct_variation,southeast_ethanol_avg_price,southeast_ethanol_pct_variation
16,2022-01-01,5.825251795909588,-0.021885753178950806,4.931562965446367,0.0434106566449024,4.751711087904905,-0.036073784650523355,6.214039019869913,-0.016058251307601412,5.029499450911486,0.045257614374055066,4.725010973962151,-0.014201703231535912
17,2022-02-01,5.75423735991104,-0.0121907925161987,5.019377629293661,0.017806659767416244,4.321328845725015,-0.09057416038517019,6.137106020520812,-0.01238051436482801,5.114381337887402,0.016876806092608998,4.326117043589045,-0.08442179977385622
18,2022-03-01,6.099691610446283,0.060034758548886735,5.618825410228229,0.11942671486522993,4.581470699306734,0.06019950410371355,6.59581059412564,0.07474281396981652,5.645834330926848,0.1039134467941285,4.547792155987988,0.051241126896334865
19,2022-04-01,6.383928131644776,0.046598506834626185,5.8362716084618365,0.03869958262767503,5.099899896012167,0.11315781126437896,6.806337103611161,0.031918216340690364,5.892146705177151,0.0436272762913088,5.075213966235529,0.11597315623870252
20,2022-05-01,6.3706626103158115,-0.0020779559317417595,6.096347463974961,0.04456198630921304,4.906021703054866,-0.038016078140848064,6.897000444752547,0.013320430616532875,6.156558608772568,0.04487530891976799,4.918187376204424,-0.030939895554310426
21,2022-06-01,6.2556911123873045,-0.01804702351405918,6.380697109113176,0.04664262442692402,4.590809010082783,-0.06425016276952211,6.63921989423781,-0.037375747990688435,6.490565239043659,0.054252164479545506,4.572638169501565,-0.07025946355251178
22,2022-07-01,5.0014107073666585,-0.20050229183102775,6.662451863006667,0.04415736228743361,3.990860344901493,-0.1306847363642495,5.204717741313021,-0.21606486541736558,6.817248442102232,0.050332011315967984,3.8782417314581203,-0.15185903898430186
23,2022-08-01,4.631693834723683,-0.07392251792047655,6.198075715535308,-0.06970048820162023,3.6776215773213643,-0.07848903256670103,4.825454714105999,-0.07286908648216983,6.394813994117222,-0.06196553515288117,3.5029141310036467,-0.09677777365191731
24,2022-09-01,4.292912226877355,-0.07314421460816156,5.939661569606617,-0.041692641037117784,3.153646417942392,-0.14247663832792046,4.4849510086260445,-0.07056406611475963,6.132222194951075,-0.04106324271631867,2.998276762911827,-0.1440621577404274
25,2022-10-01,4.31609991901012,0.005401389757654362,5.754572800489307,-0.031161500861330738,3.367543377730341,0.0678252826857828,4.390287522156193,-0.021106916505393758,5.925404520196938,-0.03372638305970366,3.2943790916713587,0.09875750378426251
26,2022-11-01,4.403252612650728,0.020192464325662796,5.860872061447314,0.018472137662237653,3.589323541897165,0.06585814621823793,4.454505669787808,0.014627321629284928,5.971628629709097,0.007801004868883243,3.512550057858441,0.06622521577393714
27,2022-12-01,4.3073390020907825,-0.021782445614040302,5.548506196073387,-0.05329682376598244,3.571059158939456,-0.005088530678417413,4.584783509878432,0.02924630694135577,5.639333297317707,-0.055645679427921424,3.519485310534993,0.0019744210224237335
28,2023-01-01,4.328617202308522,0.004939987358183684,5.5305817669632225,-0.0032304963672653564,3.572375059960678,0.0003684904009300105,4.506453038922933,-0.01708487887960841,5.595720951297506,-0.007733599651034151,3.4873795773802776,-0.009122280766057478
29,2023-02-01,4.6027554168977165,0.06333159107786002,5.207859492032827,-0.058352319616386095,3.5482248636352396,-0.006760263387826981,4.724125965583346,0.048302495284060054,5.280747309261239,-0.056288304005444156,3.458154784685493,-0.008380158238105562
30,2023-03-01,4.917590156385149,0.06840136200407376,4.991228296311874,-0.04159697396835749,3.596336911520702,0.013559469800955792,4.9299141635834545,0.04356111574910093,5.171010324792952,-0.02078057858891158,3.4989701108559297,0.011802631377631823
31,2023-04-01,4.800012556804869,-0.023909597148435435,4.880366660916928,-0.02221129325558291,3.71632742286895,0.03336464694502439,5.032568366747369,0.02082271612804254,5.043127857746015,-0.024730653975644112,3.661296464850211,0.046392609496904935
32,2023-05-01,4.820781831455311,0.0043269208996126185,4.547279939554552,-0.06825034766953253,3.6172850897700166,-0.02665059394106717,4.974097581379625,-0.011618478102371932,4.656619401533561,-0.07664062207322275,3.4786669287092034,-0.04988111121137495
33,2023-06-01,4.7069466705580245,-0.023613423066465855,4.343159142998179,-0.04488854859821301,3.392499174710284,-0.062142161726607026,4.986862558140808,0.002566289975686864,4.43254378250966,-0.04811980531415272,3.315247170053209,-0.046977696343188824
34,2023-07-01,4.779313962471807,0.015374572303196166,4.337595128011036,-0.001281098574550943,3.3244976272459437,-0.020044676199559408,4.961728063144603,-0.005040141913511098,4.406324613549534,-0.0059151517157221,3.268558294550712,-0.01408307529050623
35,2023-08-01,4.892037611575835,0.023585738453082872,4.892383994429282,0.1279024090643146,3.1812325728903956,-0.043093745407251416,5.163338565150556,0.040633122057515125,4.919956997440537,0.11656707776625752,3.1207132776121727,-0.045232485889887375
36,2023-09-01,5.0280745751036156,0.02780783271287235,5.3582623599195465,0.09522522476173934,3.237749287441234,0.017765665746182213,5.173524388359079,0.0019727203784913883,5.443133209624058,0.10633755792086963,3.1921889017644363,0.022903617793094133
37,2023-10-01,4.937206080088667,-0.018072224995405173,5.3438132896799315,-0.0026965962599546645,3.2189222247981935,-0.005814861180285957,4.963569146814626,-0.04058263299519227,5.43703607604882,-0.0011201514532949153,3.1629991182330808,-0.009144127878905062
