,date,PR_gas_avg_price,PR_gas_pct_variation,PR_diesel_avg_price,PR_diesel_pct_variation,PR_ethanol_avg_price,PR_ethanol_pct_variation,SC_gas_avg_price,SC_gas_pct_variation,SC_diesel_avg_price,SC_diesel_pct_variation,SC_ethanol_avg_price,SC_ethanol_pct_variation,RS_gas_avg_price,RS_gas_pct_variation,RS_diesel_avg_price,RS_diesel_pct_variation,RS_ethanol_avg_price,RS_ethanol_pct_variation
16,2022-01-01,5.884908673035076,0.002774143134493423,4.8876364280547655,0.04845807762938059,4.128808086335801,-0.013354536383379023,5.758815889531238,0.0026003542114168,4.9664840759218265,0.04325841913610007,5.011722219603289,-0.011576184142109036,5.83203082516245,-0.06751294484165571,4.940568392362509,0.03861653848262314,5.114602957775625,-0.07570259377486899
17,2022-02-01,5.818521386649833,-0.011280937406800029,4.988166541592866,0.02056824704903648,3.725251992799997,-0.09774154794730328,5.69786248125531,-0.010584364814776093,5.056755094608134,0.018176041099971174,4.590305352527252,-0.08408623794584436,5.746328211827979,-0.014695157811015713,5.013211251679983,0.014703340496160289,4.648429191847796,-0.09114564117222723
18,2022-03-01,6.158211929573266,0.058380904760929164,5.641687757633125,0.13101431369442018,3.9676998029916897,0.0650822576996899,6.047168166837562,0.06130468868481631,5.647127553473395,0.11674926861590706,4.900928036198904,0.06766928555213325,6.093694734928022,0.060450171012689236,5.567660919578168,0.1105977067518118,4.875784258729607,0.04891008499829064
19,2022-04-01,6.446430138616583,0.04680225564489304,5.887050842422395,0.04349107843788369,4.43879622967671,0.11873288052937059,6.3357213737527065,0.04771707995447505,5.828236121256875,0.032070918545497484,5.381394110057567,0.09803573329579152,6.369632882565037,0.045282568234897846,5.793527861706241,0.040567654063456304,5.479509348302225,0.12382112446663496
20,2022-05-01,6.4453784851749685,-0.00016313733632433713,6.146751230269536,0.04411383471936858,4.263057878727778,-0.03959144368330936,6.307610724009766,-0.0044368506890778425,6.120912993142347,0.05021705809378818,5.13816942326377,-0.04519733768229717,6.3589986217627,-0.0016695249158622527,6.021378168513002,0.03932842168806938,5.316837807173049,-0.029687245844297716
21,2022-06-01,6.300290611037886,-0.02251037304803738,6.422379906011618,0.04484135853501847,3.963454676102396,-0.07027894322532469,6.211085334777133,-0.015303003539075766,6.420969395020393,0.04902151071485883,4.834657736093144,-0.05907000376368199,6.255697391346895,-0.0162448895746371,6.298742026307517,0.04606318520980901,4.9743146180528095,-0.0644223505667475
22,2022-07-01,4.991185084602689,-0.2077849431487636,6.710439942794492,0.044852537688285565,3.582563896704217,-0.09610070267606574,5.00031837242139,-0.1949364558841934,6.683881188532261,0.04094581010084908,4.15721746055017,-0.1401216616608747,5.0127286650758975,-0.1986938703253639,6.593034457693248,0.046722413802086304,4.232799677450093,-0.14906876575751882
23,2022-08-01,4.630251085452333,-0.07231428869744827,6.207244073101671,-0.07498701634803262,3.291939888493252,-0.08112179338331549,4.631654775730352,-0.0737280247442551,6.246940901944985,-0.06537224020931853,3.858133891440288,-0.07194321007934501,4.633175642988364,-0.07571784699457429,6.14004217155927,-0.06870770796676062,3.8827909520305535,-0.08268965037116771
24,2022-09-01,4.305059785421889,-0.07023189326646961,5.952733286062776,-0.04100221999353715,2.852530435258295,-0.13348040004341588,4.274991530484606,-0.07700557630388272,5.986987245721284,-0.04161295269221521,3.264608024604168,-0.15383755036416047,4.2986853647255705,-0.07219460345065831,5.87926417703579,-0.04247169436903975,3.343800793964713,-0.1388151370302254
25,2022-10-01,4.331875915763137,0.006228979776785826,5.811239711007686,-0.02376951364281199,3.0776559642954613,0.07892134164618692,4.315365884454799,0.00944431203717877,5.789138521783543,-0.0330464582297445,3.4116572262831277,0.04504344796395254,4.301057956812423,0.0005519343440023583,5.663340168676695,-0.0367263660650744,3.6133169426124345,0.08060173594496911
26,2022-11-01,4.41733949169879,0.019728999075126596,5.932853337249673,0.020927311948881755,3.255631218258052,0.05782818353556052,4.4050535025165285,0.020783317211829022,5.881405541423662,0.01593795334019643,3.676700087863756,0.07768742402922535,4.387364843736863,0.02006643197814606,5.768357305668608,0.01854332140823023,3.835639319569687,0.061528612210949074
27,2022-12-01,4.294933566670657,-0.027710327734185247,5.572553227278693,-0.06072965055596791,3.262277131646027,0.0020413593992782975,4.33165024373801,-0.016663420486626168,5.581512253941511,-0.050990071228714906,3.666091201143947,-0.0028854370675561736,4.295433195863682,-0.020953727612696205,5.491453106999956,-0.04800399559100399,3.7848091440283937,-0.013252073854273627
28,2023-01-01,4.336247898343564,0.00961931797816673,5.566738929159468,-0.0010433813517943813,3.20551325723447,-0.01740007734502802,4.36956646357766,0.00875329671283187,5.65693637320854,0.013513204994536343,3.7182190484919935,0.014218917230368167,4.280037245004342,-0.0035842603428601905,5.368069998521658,-0.022468207608114188,3.7933928741555705,0.0022679426625038523
29,2023-02-01,4.93500874635399,0.13808270699632996,5.245384227236204,-0.057727640188038554,3.209708940779913,0.0013088960203093691,4.461010376980973,0.020927456800472033,5.3586524369203445,-0.052728883022421624,3.684796397774741,-0.008988886959418796,4.412247127358187,0.030889890621433214,5.019541811941932,-0.06492616278768881,3.750169252351064,-0.011394449042963495
30,2023-03-01,5.261275573745095,0.06611271512581474,5.0141400621135706,-0.04408526718060379,3.262707427267201,0.016511929107942747,4.764910022561253,0.06812350115758914,5.102069984028205,-0.047881898651295884,3.708684564782154,0.006482900119485269,4.726584872849099,0.07124209873509968,4.857474842793847,-0.03228720373690541,3.8176187425127512,0.01798571894305878
31,2023-04-01,4.792514733490926,-0.0890964241815021,4.845748402957942,-0.033583357678414694,3.368356445115838,0.03238078197441285,4.8123877006974,0.009964024065794774,4.933290194899723,-0.03308064955142498,3.8584362593465102,0.04037865500517501,4.79513523622628,0.01450314872603986,4.86206138489312,0.0009442235415952904,3.922189564144501,0.027391635646392798
